max_ma,min_ma,genus,lng,lat,lithology1,environment,THY0orTHE1
157.3,145.0,Allosaurus,-105.210831,40.487499,not reported,terrestrial,1
155.7,145.0,Allosaurus,-108.477219,38.853611,not reported,wet floodplain,1
157.3,152.1,Stegosaurus,-108.826668,45.22361,sandstone,crevasse splay,0
155.7,145.0,Allosaurus,-106.823196,35.515598,conglomerate,dry floodplain,1
83.5,70.6,Ornithomimus,-111.856903,37.631302,sandstone,terrestrial,1
70.6,66.0,Saurornitholestes,-107.0,41.799999,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-107.0,41.799999,not reported,terrestrial,1
70.6,66.0,Paronychodon,-107.0,41.799999,not reported,terrestrial,1
150.8,145.0,Stegosaurus,-108.769997,39.146,sandstone,floodplain,0
70.6,66.0,Dromaeosaurus,-114.522797,51.208904,not reported,terrestrial,1
0.126,0.0117,Podiceps,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Phalacrocorax,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Anabernicula,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Anas,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Anas,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Anas,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Aix,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Aythya,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Mergus,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Gymnogyps,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Coragyps,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Accipiter,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Buteo,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Buteo,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Buteo,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Aquila,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Neophrontops,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Falco (Hierofalco),-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Falco,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Falco,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Caracara,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Tympanuchus,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Meleagris,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Charadrius,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Burhinus,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Zenaida,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Ectopistes,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Geococcyx,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Tyto,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Bubo,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Asio,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Athene,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Phalaenoptilus,-104.349998,32.299999,not reported,cave,1
0.126,0.0117,Corvus,-104.349998,32.299999,not reported,cave,1
13.82,11.62,Miocepphus,-77.28389,37.767223,claystone,offshore,1
11.62,7.246,Miocepphus,-77.265831,37.765835,sandstone,coastal,1
23.03,20.44,Miocepphus,-77.37056,37.766388,marl,marine,1
15.97,13.82,Miocepphus,-77.108612,37.655556,claystone,marine,1
99.6,93.5,Richardoestesia,-111.261536,38.690239,mudstone,channel lag,1
99.6,93.5,Paronychodon,-111.261536,38.690239,mudstone,channel lag,1
0.126,0.0117,Alle,-87.668053,76.367775,not reported,marginal marine,1
0.0117,0.0,Clangula,-68.51667,82.599998,not reported,coastal,1
0.126,0.0117,Lagopus,-120.088608,72.159447,not reported,marginal marine,1
0.3,0.012,Gavia,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Gavia,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Aechmophorus,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Phoebastria,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Ardenna,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Puffinus,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Fulmarus,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Phalacrocorax,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Morus,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Branta,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Anser,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Aythya,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Melanitta,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Chendytes,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Stercorarius,-117.800003,33.599998,not reported,foreshore,1
0.3,0.012,Larus,-117.800003,33.599998,not reported,foreshore,1
157.3,145.0,Allosaurus,-106.07917,41.901386,not reported,terrestrial,1
72.1,66.0,Tyrannosaurus,-103.451668,45.062778,conglomerate,crevasse splay,1
0.126,0.0117,Gavia,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Podiceps,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Podilymbus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Phalacrocorax,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Anhinga,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Ardea,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Ardea,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Nycticorax,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Botaurus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Ciconia,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Platalea,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Anas,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Anas,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Anas,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Spatula,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Aix,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Aythya,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Aythya,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Mergus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Coragyps,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Buteo,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Haliaeetus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Pandion,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Meleagris,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Antigone,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Aramus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Gallinula,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Fulica,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Limnodromus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Larus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Ectopistes,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Strix,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Megaceryle,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Picoides,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Corvus,-81.449997,28.716667,sandstone,estuary,1
0.126,0.0117,Cardinalis,-81.449997,28.716667,sandstone,estuary,1
70.6,66.0,Tyrannosaurus,-106.099998,47.799999,conglomerate,crevasse splay,1
70.6,66.0,Tyrannosaurus,-106.099998,47.799999,conglomerate,crevasse splay,1
0.126,0.0117,Buteo,-107.150002,38.483334,siltstone,cave,1
0.126,0.0117,Buteo,-107.150002,38.483334,siltstone,cave,1
0.126,0.0117,Lagopus,-107.150002,38.483334,siltstone,cave,1
0.126,0.0117,Sialia,-107.150002,38.483334,siltstone,cave,1
0.781,0.126,Alle,-54.883331,69.650002,sandstone,marine,1
70.6,66.0,Saurornitholestes,-107.0,41.799999,not reported,terrestrial,1
70.6,66.0,Ankylosaurus,-107.0,41.799999,not reported,terrestrial,0
70.6,66.0,Dromaeosaurus,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Paronychodon,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-106.890236,41.934753,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.891731,41.94062,not reported,terrestrial,1
70.6,66.0,Ankylosaurus,-106.891731,41.94062,not reported,terrestrial,0
70.6,66.0,Tyrannosaurus,-107.0,41.799999,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.881096,41.935242,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.881096,41.935242,not reported,terrestrial,1
70.6,66.0,Paronychodon,-106.881096,41.935242,not reported,terrestrial,1
70.6,66.0,Panoplosaurus,-106.881096,41.935242,not reported,terrestrial,0
70.6,66.0,Ankylosaurus,-106.881096,41.935242,not reported,terrestrial,0
70.6,66.0,Dromaeosaurus,-106.853416,41.938137,not reported,terrestrial,1
70.6,66.0,Troodon,-106.853416,41.938137,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.853416,41.938137,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.853416,41.938137,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.880623,41.938744,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.890732,41.956097,not reported,terrestrial,1
70.6,66.0,Struthiomimus,-106.890732,41.956097,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.88224,41.935326,not reported,terrestrial,1
70.6,66.0,Troodon,-106.88224,41.935326,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-106.88224,41.935326,not reported,terrestrial,1
70.6,66.0,Panoplosaurus,-106.88224,41.935326,not reported,terrestrial,0
70.6,66.0,Troodon,-106.88501,41.953903,not reported,terrestrial,1
70.6,66.0,Panoplosaurus,-106.88501,41.953903,not reported,terrestrial,0
70.6,66.0,Saurornitholestes,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Paronychodon,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Ankylosaurus,-106.876312,41.939877,not reported,terrestrial,0
70.6,66.0,Saurornitholestes,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.876312,41.939877,not reported,terrestrial,1
70.6,66.0,Troodon,-106.89241,41.939758,not reported,terrestrial,1
70.6,66.0,Ankylosaurus,-106.89241,41.939758,not reported,terrestrial,0
70.6,66.0,Troodon,-106.89241,41.939758,not reported,terrestrial,1
70.6,66.0,Dromaeosaurus,-106.88224,41.935326,not reported,terrestrial,1
70.6,66.0,Panoplosaurus,-106.88224,41.935326,not reported,terrestrial,0
70.6,66.0,Tyrannosaurus,-106.88224,41.935326,not reported,terrestrial,1
70.6,66.0,Saurornitholestes,-106.88224,41.935326,not reported,terrestrial,1
122.46,112.03,Eubrontes,-76.606903,39.275211,claystone,terrestrial,1
38.0,33.9,Dasornis,-123.237221,45.772499,not reported,basinal,1
99.6,93.5,Stegosaurus,-110.991669,39.068333,sandstone,fluvial-lacustrine,0
70.6,66.0,Saurornitholestes,-113.545364,53.447811,not reported,terrestrial,1
83.5,70.6,Saurornitholestes,-108.084198,36.3148,not reported,terrestrial,1
83.5,70.6,Saurornitholestes,-108.084167,36.343613,not reported,terrestrial,1
83.5,70.6,Saurornitholestes,-108.084167,36.343613,not reported,terrestrial,1
83.5,70.6,Nodocephalosaurus,-108.084167,36.343613,not reported,terrestrial,0
83.5,70.6,Nodocephalosaurus,-108.084167,36.343613,not reported,terrestrial,0
83.5,70.6,Nodocephalosaurus,-108.084167,36.343613,not reported,terrestrial,0
83.5,70.6,Nodocephalosaurus,-108.084167,36.343613,not reported,terrestrial,0
105.3,99.6,Magnoavipes,-103.15181,36.790016,not reported,terrestrial,1
105.3,99.6,Magnoavipes,-105.276665,39.93222,sandstone,coastal,1
105.3,99.6,Magnoavipes,-105.098717,39.500187,siliciclastic,terrestrial,1
113.0,100.5,Magnoavipes,-104.175003,37.727501,not reported,terrestrial,1
20.43,15.97,Promilio,-82.599998,29.700001,sandstone,terrestrial,1
20.43,15.97,Promilio,-82.599998,29.700001,sandstone,terrestrial,1
24.8,20.43,Promilio,-103.866669,42.416668,sandstone,channel,1
83.5,70.6,Daspletosaurus,-108.084167,36.343887,sandstone,terrestrial,1
105.3,99.6,Magnoavipes,-105.276665,39.93222,sandstone,coastal,1
105.3,99.6,Magnoavipes,-102.860001,37.071667,not reported,terrestrial,1
0.126,0.0117,Anas,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Parapavo,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Callipepla,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Gymnogyps,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Teratornis,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Aquila,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Neogyps,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Neophrontops,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Caracara,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Bubo,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Colaptes,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Geococcyx,-119.51667,34.400002,sandstone,tar,1
0.126,0.0117,Corvus,-119.51667,34.400002,sandstone,tar,1
70.6,66.0,Edmontonia,-112.911301,51.688202,not reported,terrestrial,0
55.8,50.3,Primobucco,-110.66333,41.768333,not reported,lacustrine,1
55.8,48.6,Cyrilavis,-110.823891,41.825001,not reported,lacustrine,1
48.6,37.2,Uintornis,-110.231667,41.041389,not reported,terrestrial,1
85.8,70.6,Ichthyornis,-88.023056,32.75639,limestone,carbonate,1
2.588,0.0117,Grus,-86.235275,43.589169,marl,terrestrial,1
83.5,70.6,Saurornitholestes,-88.07,32.918999,chalk,offshore shelf,1
228.0,208.5,Grallator,-108.541382,35.453732,sandstone,terrestrial,1
228.0,201.3,Grallator,-110.443901,38.19186,sandstone,terrestrial,1
228.0,208.5,Grallator,-103.433998,34.945999,not reported,terrestrial,1
228.0,208.5,Eubrontes,-103.152702,36.937901,sandstone,terrestrial,1
228.0,208.5,Grallator,-103.152702,36.937901,sandstone,terrestrial,1
161.2,152.1,Allosaurus,-107.831299,35.428398,sandstone,terrestrial,1
93.5,89.3,Ichthyornis,-106.909698,35.877499,grainstone,marginal marine,1
89.8,83.6,Ichthyornis,-99.300003,39.566666,chalk,marine,1
89.8,83.6,Ichthyornis,-99.300003,39.566666,chalk,marine,1
85.8,83.5,Hesperornis,-101.183334,38.916668,shale,marine,1
89.8,83.6,Apatornis,-100.933334,38.783333,chalk,carbonate,1
0.781,0.126,Gavia,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Gavia,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Podiceps,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Podiceps,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Aechmophorus,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Phoebastria,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Puffinus,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Ardenna,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Phalacrocorax,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Branta,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Branta,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Anas,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Mareca,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Bucephala,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Melanitta,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Melanitta,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Chendytes,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Fulica,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Limosa,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Ptychoramphus,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Falco,-118.278893,33.749443,not reported,marine,1
0.781,0.126,Callipepla,-118.278893,33.749443,not reported,marine,1
113.0,100.5,Magnoavipes,-105.141113,39.652222,not reported,coastal,1
72.1,66.0,Richardoestesia,-106.896561,47.613911,siltstone,crevasse splay,1
72.1,66.0,Saurornitholestes,-106.896561,47.613911,siltstone,crevasse splay,1
72.1,66.0,Paronychodon,-106.896561,47.613911,siltstone,crevasse splay,1
72.1,66.0,Richardoestesia,-106.896561,47.613911,siltstone,crevasse splay,1
72.1,66.0,Paronychodon,-106.896561,47.613911,sandstone,channel lag,1
72.1,66.0,Richardoestesia,-106.896561,47.613911,sandstone,channel lag,1
72.1,66.0,Dromaeosaurus,-106.896561,47.613911,sandstone,channel lag,1
190.8,174.1,Eubrontes,-112.006111,36.995834,sandstone,interdune,1
190.8,174.1,Anchisauripus,-112.006111,36.995834,sandstone,interdune,1
190.8,174.1,Grallator,-112.006111,36.995834,sandstone,interdune,1
70.6,66.0,Albertonykus,-112.883331,51.995834,sandstone,coarse channel fill,1
70.6,66.0,Atrociraptor,-112.883331,51.995834,sandstone,coarse channel fill,1
70.6,66.0,Troodon,-112.883331,51.995834,sandstone,coarse channel fill,1
70.6,66.0,Cimolopteryx,-106.099998,47.799999,not reported,terrestrial,1
70.6,66.0,Lamarqueavis,-104.569,43.16526,not reported,terrestrial,1
70.6,66.0,Lamarqueavis,-104.566704,43.150002,shale,terrestrial,1
70.6,66.0,Cimolopteryx,-104.566704,43.150002,shale,terrestrial,1
70.6,66.0,Pectinodon,-104.566704,43.150002,shale,terrestrial,1
70.6,66.0,Stenonychosaurus,-104.566704,43.150002,shale,terrestrial,1
70.6,66.0,Lonchodytes,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Torotix,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Ceramornis,-104.637001,43.116329,sandstone,terrestrial,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,1
83.5,70.6,Hesperonychus,-110.266197,49.956699,not reported,terrestrial,1
83.5,70.6,Hesperonychus,-112.577003,49.283001,mudstone,terrestrial,1
83.5,70.6,Hesperonychus,-111.63166,50.809345,sandstone,channel lag,1
83.5,70.6,Hesperonychus,-110.369003,49.203999,not reported,terrestrial,1
70.6,66.0,Laornis,-74.67701,39.972858,marl,marginal marine,1
70.6,66.0,Telmatornis,-74.514938,40.133327,marl,marginal marine,1
70.6,66.0,Telmatornis,-74.514938,40.133327,marl,marginal marine,1
70.6,66.0,Telmatornis,-74.566284,40.102577,marl,marginal marine,1
70.6,66.0,Palaeotringa,-74.559669,40.134052,marl,marginal marine,1
70.6,66.0,Graculavus,-74.550003,40.116669,marl,marginal marine,1
70.6,66.0,Telmatornis,-74.550003,40.116669,marl,marginal marine,1
70.6,66.0,Palaeotringa,-74.550003,40.116669,marl,marginal marine,1
70.6,61.6,Telmatornis,-74.506744,40.103462,marl,marginal marine,1
11.62,7.246,Uria,-117.366669,33.200001,sandstone,estuary,1
11.62,7.246,Cepphus,-117.366669,33.200001,sandstone,estuary,1
13.82,11.62,Ardenna,-76.730797,38.541199,not reported,offshore shelf,1
5.333,2.588,Alca,-77.553055,35.907501,not reported,marine,1
70.6,66.0,Troodon,-151.496674,70.089996,mudstone,wet floodplain,1
70.6,66.0,Tyrannosaurus,-104.891388,45.730145,mudstone,crevasse splay,1
125.0,100.5,Cedarpelta,-110.106003,39.179001,mudstone,terrestrial,0
15.97,13.82,Miocepphus,-76.870834,38.170555,claystone,estuary,1
13.82,11.62,Miocepphus,-76.482498,38.471668,sandstone,marine,1
20.44,15.97,Miocepphus,-77.37056,37.766388,marl,coastal,1
15.97,13.82,Pseudocepphus,-76.622498,38.422222,not reported,coastal,1
7.246,5.333,Alca,-76.870834,38.170555,not reported,coastal,1
11.608,5.333,Alca,-76.421944,38.32,claystone,estuary,1
83.5,70.6,Troodon,-118.510719,55.260429,mudstone,dry floodplain,1
83.5,70.6,Richardoestesia,-118.512512,55.254459,sandstone,channel lag,1
83.5,70.6,Saurornitholestes,-118.512512,55.254459,sandstone,channel lag,1
83.5,70.6,Troodon,-118.512512,55.254459,sandstone,channel lag,1
70.6,66.0,Chirostenotes,-107.0,47.599998,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-107.0,47.599998,sandstone,terrestrial,1
70.6,66.0,Hesperornis,-106.099998,47.799999,not reported,terrestrial,1
201.3,190.8,Grallator,-72.61528,42.256668,sandstone,lacustrine,1
201.3,199.3,Grallator,-72.598877,42.294674,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,1
201.3,190.8,Eubrontes,-72.535553,42.609165,sandstone,fluvial-lacustrine,1
201.3,190.8,Eubrontes,-72.535553,42.609165,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.552864,42.611198,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.643692,41.574936,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.643692,41.574936,sandstone,fluvial-lacustrine,1
201.3,190.8,Eubrontes,-72.643692,41.574936,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,1
201.3,190.8,Eubrontes,-72.70372,41.521614,sandstone,fluvial-lacustrine,1
201.3,190.8,Grallator,-72.70372,41.521614,sandstone,fluvial-lacustrine,1
201.3,190.8,Eubrontes,-72.643692,41.574936,sandstone,fluvial-lacustrine,1
