max_ma,min_ma,genus,lng,lat,lithology1,environment,time_bins,Orn0Saur1
83.5,70.6,Velociraptor,102.909164,44.094166,sandstone,dune,Campanian,1
83.5,70.6,Elongatoolithus,103.72139,44.145279,sandstone,eolian,Campanian,1
72.1,66.0,Gallimimus,99.900558,43.7575,sandstone,terrestrial,Maastrichtian,1
83.6,72.1,Gobipteryx,102.82222,44.051388,sandstone,eolian,Campanian,1
83.5,70.6,Elongatoolithus,104.0,44.0,sandstone,eolian,Campanian,1
83.6,72.1,Mononykus,104.0,44.0,sandstone,eolian,Campanian,1
83.5,70.6,Velociraptor,104.0,44.0,sandstone,eolian,Campanian,1
83.5,70.6,Saurornithoides,104.0,44.0,sandstone,eolian,Campanian,1
83.5,70.6,Oviraptor,104.0,44.0,sandstone,eolian,Campanian,1
93.5,89.3,Itemirus,62.655315,42.117294,sandstone,delta plain,Turonian,1
83.5,66.0,Lamarqueavis,-66.70472,-39.78389,sandstone,fluvial,Campanian,1
157.3,152.1,Megalosaurus,14.81222,54.014999,not reported,marine,Kimmeridgian,1
145.0,140.2,Megalosaurus,9.5075,52.247223,not reported,terrestrial,Berriasian,1
157.3,152.1,Haplocanthosaurus,-106.933334,39.200001,mudstone,fluvial,Kimmeridgian,1
157.3,145.0,Allosaurus,-106.1073,41.8825,claystone,wet floodplain,Tithonian,1
157.3,145.0,Fosterovenator,-106.1073,41.8825,claystone,wet floodplain,Tithonian,1
